salaryID,yearsatcompany,totalyearlycompensation,basesalary,stockgrantvalue,bonus
21426,2,145000,125000,20000,0
21427,2,262000,158000,80000,24000
21428,1,138000,138000,0,3000
21429,1,222000,162000,43000,18000
21430,5,300000,160000,140000,0
21431,0,207000,160000,40000,7000
21432,0,85000,85000,0,0
21433,0,200000,155000,10000,35000
21434,1,240000,140000,80000,20000
21435,4,79000,79000,0,0
21436,14,200000,200000,0,0
21437,1,230000,155000,55000,20000
21438,1,36000,29000,0,6000
21439,2,147000,103000,32000,12000
21440,1,156000,145000,0,11000
21441,2,190000,145000,20000,20000
21442,0,155000,125000,10000,20000
21443,15,300000,190000,35000,75000
21444,2,259000,150000,81000,27000
21445,0,270000,180000,0,90000
21446,2,120000,115000,2000,3000
21447,3,609000,215000,394000,0
21448,1,150000,125000,15000,10000
21449,1,71000,71000,0,0
21450,1,180000,140000,20000,20000
21451,0,268000,175000,75000,17000
21452,3,240000,170000,45000,25000
21453,2,100000,91000,0,9000
21454,0,74000,70000,0,4000
21455,4,338000,188000,120000,30000
21456,0,411000,178000,23000,209000
21457,0,135000,107000,25000,0
21458,2,134000,134000,0,0
21459,1,450000,450000,0,0
21460,5,350000,190000,132000,28000
21461,1,307000,180000,100000,27000
21462,2,120000,110000,0,10000
21463,1,84000,64000,7000,9000
21464,1,218000,165000,25000,28000
21465,2,220000,180000,40000,0
21466,9,254000,193000,29000,31000
21467,2,255000,181000,46000,27000
21468,5,191000,151000,40000,0
21469,1,320000,200000,120000,0
21470,2,240000,150000,75000,15000
21471,2,250000,150000,100000,0
21472,4,63000,56000,1000,6000
21473,4,238000,187000,51000,0
21474,0,137000,130000,7000,0
21475,4,114000,104000,0,10000
21476,4,200000,135000,52000,13000
21477,1,146000,110000,25000,11000
21478,2,290000,140000,130000,20000
21479,2,173000,120000,35000,18000
21480,1,30000,25000,3000,2000
21481,9,195000,60000,120000,15000
21482,3,356000,160000,196000,0
21483,1,143000,104000,25000,15000
21484,2,466000,236000,230000,0
21485,2,39000,28000,7000,4000
21486,2,175000,150000,25000,0
21487,6,240000,162000,60000,20000
21488,0,166000,125000,6000,35000
21489,3,102000,86000,7000,9000
21490,3,185000,160000,0,25000
21491,1,20000,15000,2000,3000
21492,5,182000,156000,0,26000
21493,2,88000,88000,0,2000
21494,9,537000,292000,245000,0
21495,2,350000,200000,100000,50000
21496,1,115000,115000,0,3000
21497,17,173000,165000,0,13000
21498,0,136000,108000,18000,10000
21499,4,120000,101000,0,19000
21500,0,156000,135000,5000,16000
21501,8,80000,75000,1000,4000
21502,3,247000,160000,87000,0
21503,2,217000,160000,57000,0
21504,0,100000,68000,21000,14000
21505,1,510000,480000,30000,0
21506,1,465000,240000,225000,0
21507,1,166000,118000,33000,15000
21508,5,120000,80000,25000,15000
21509,4,118000,80000,30000,8000
21510,1,150000,125000,25000,0
21511,5,115000,111000,3000,1000
21512,0,210000,165000,0,45000
21513,1,53000,46000,8000,0
21514,7,550000,230000,270000,50000
21515,0,175000,120000,19000,36000
21516,1,175000,170000,5000,0
21517,0,187000,130000,35000,22000
21518,4,218000,153000,0,65000
21519,8,295000,175000,120000,0
21520,3,250000,140000,103000,7000
21521,3,271000,160000,111000,0
21522,4,240000,180000,20000,40000
21523,4,204000,138000,66000,0
21524,10,185000,140000,20000,25000
21525,0,170000,118000,40000,12000
21526,3,220000,145000,75000,0
21527,1,88000,88000,0,0
21528,1,413000,223000,175000,15000
21529,0,180000,133000,27000,20000
21530,7,315000,162000,120000,33000
21531,1,175000,125000,45000,10000
21532,0,180000,137000,30000,13000
21533,1,199000,152000,35000,12000
21534,1,90000,80000,0,10000
21535,18,260000,160000,90000,10000
21536,3,304000,160000,144000,0
21537,3,250000,140000,110000,0
21538,1,237000,165000,47000,25000
21539,1,355000,195000,130000,30000
21540,10,190000,160000,30000,0
21541,0,390000,215000,140000,35000
21542,0,171000,122000,22000,27000
21543,2,232000,164000,34000,34000
21544,3,152000,132000,5000,14000
21545,9,236000,174000,45000,17000
21546,0,166000,118000,37000,11000
21547,0,268000,215000,53000,0
21548,2,200000,90000,100000,10000
21549,0,157000,100000,47000,10000
21550,8,110000,95000,5000,10000
21551,5,285000,193000,92000,0
21552,1,280000,180000,80000,20000
21553,2,170000,130000,20000,20000
21554,0,148000,105000,10000,28000
21555,3,187000,105000,72000,10000
21556,3,35000,33000,1000,1000
21557,0,149000,130000,0,19000
21558,3,475000,200000,25000,250000
21559,1,98000,80000,15000,3000
21560,0,254000,160000,45000,49000
21561,1,185000,141000,20000,24000
21562,7,160000,125000,20000,15000
21563,0,247000,150000,88000,9000
21564,1,140000,120000,10000,10000
21565,2,342000,197000,120000,25000
21566,1,80000,80000,0,0
21567,4,500000,205000,250000,45000
21568,4,230000,155000,60000,16000
21569,1,193000,133000,50000,10000
21570,7,450000,160000,290000,0
21571,0,259000,147000,90000,22000
21572,2,139000,83000,45000,11000
21573,0,150000,110000,30000,10000
21574,5,145000,100000,40000,5000
21575,0,194000,125000,50000,19000
21576,6,280000,165000,100000,15000
21577,5,295000,160000,135000,0
21578,1,190000,130000,50000,10000
21579,1,155000,115000,5000,35000
21580,1,300000,175000,90000,35000
21581,5,325000,180000,125000,20000
21582,1,218000,159000,37000,22000
21583,4,142000,136000,0,6000
21584,5,202000,168000,17000,17000
21585,1,270000,210000,15000,45000
21586,6,205000,150000,55000,0
21587,5,292000,162000,100000,30000
21588,2,173000,130000,30000,13000
21589,0,640000,240000,300000,100000
21590,3,250000,155000,95000,0
21591,3,152000,136000,4000,12000
21592,0,156000,110000,35000,11000
21593,8,243000,208000,5000,30000
21594,2,380000,193000,150000,37000
21595,2,150000,140000,10000,0
21596,2,281000,171000,93000,17000
21597,1,177000,135000,22000,20000
21598,0,410000,205000,175000,30000
21599,4,410000,217000,150000,43000
21600,1,244000,164000,40000,40000
21601,4,290000,220000,70000,0
21602,2,155000,120000,20000,15000
21603,6,150000,135000,5000,10000
21604,5,98000,89000,0,9000
21605,1,350000,190000,100000,60000
21606,0,29000,29000,0,0
21607,10,541000,311000,80000,150000
21608,1,380000,225000,80000,75000
21609,3,218000,157000,61000,0
21610,0,198000,165000,0,33000
21611,0,245000,210000,35000,0
21612,1,150000,125000,0,25000
21613,3,158000,130000,13000,15000
21614,0,68000,68000,0,0
21615,0,165000,145000,0,20000
21616,5,135000,129000,0,6000
21617,5,140000,135000,0,5000
21618,0,268000,175000,85000,8000
21619,1,354000,214000,100000,40000
21620,0,620000,210000,370000,40000
21621,2,190000,142000,27000,21000
21622,10,192000,138000,30000,25000
21623,2,160000,130000,30000,0
21624,12,335000,205000,90000,40000
21625,11,450000,230000,220000,0
21626,2,210000,140000,53000,17000
21627,2,170000,151000,0,19000
21628,0,193000,150000,25000,18000
21629,0,330000,216000,72000,43000
21630,3,314000,175000,139000,0
21631,2,105000,105000,0,5000
21632,2,200000,150000,40000,10000
21633,2,183000,134000,45000,5000
21634,1,400000,178000,22000,200000
21635,5,285000,155000,130000,0
21636,3,440000,210000,200000,30000
21637,0,340000,160000,100000,80000
21638,3,150000,130000,15000,5000
21639,2,160000,145000,0,15000
21640,2,239000,160000,62000,17000
21641,0,65000,43000,7000,15000
21642,5,569000,229000,282000,58000
21643,3,190000,144000,30000,14000
21644,5,171000,151000,0,20000
21645,0,171000,130000,25000,16000
21646,1,113000,113000,0,0
21647,2,160000,125000,30000,5000
21648,1,155000,145000,0,10000
21649,2,122000,110000,0,12000
21650,0,286000,170000,96000,20000
21651,0,115000,110000,0,5000
21652,2,284000,186000,60000,38000
21653,3,270000,160000,110000,0
21654,1,250000,160000,50000,40000
21655,2,106000,105000,0,0
21656,4,155000,100000,45000,10000
21657,2,225000,155000,55000,15000
21658,1,191000,130000,44000,17000
21659,8,285000,165000,90000,30000
21660,3,143000,84000,51000,8000
21661,2,49000,46000,0,3000
21662,9,105000,95000,0,10000
21663,1,150000,140000,0,10000
21664,4,305000,180000,100000,25000
21665,0,540000,250000,290000,0
21666,1,115000,105000,0,10000
21667,1,285000,170000,90000,25000
21668,0,176000,160000,0,16000
21669,2,137000,135000,2000,0
21670,0,252000,180000,45000,22000
21671,4,354000,215000,96000,43000
21672,2,85000,85000,0,0
21673,4,120000,120000,0,0
21674,2,140000,125000,0,15000
21675,1,45000,35000,6000,4000
21676,5,140000,120000,0,18000
21677,7,211000,167000,20000,24000
21678,1,350000,158000,190000,1000
21679,3,227000,152000,75000,0
21680,9,389000,199000,145000,45000
21681,0,86000,63000,24000,0
21682,6,384000,200000,146000,38000
21683,0,312000,180000,105000,27000
21684,1,273000,198000,75000,0
21685,2,255000,175000,80000,0
21686,1,130000,130000,0,0
21687,4,525000,500000,25000,0
21688,1,120000,110000,10000,0
21689,0,489000,230000,212000,46000
21690,1,82000,75000,0,7000
21691,4,343000,160000,183000,0
21692,5,450000,160000,290000,0
21693,0,214000,149000,25000,40000
21694,4,170000,150000,20000,0
21695,0,210000,118000,28000,65000
21696,2,252000,178000,74000,0
21697,1,130000,125000,5000,0
21698,4,253000,153000,101000,0
21699,10,120000,116000,0,4000
21700,2,210000,134000,76000,0
21701,2,160000,130000,15000,15000
21702,2,250000,160000,60000,27000
21703,0,157000,130000,0,26000
21704,0,263000,160000,87000,16000
21705,3,307000,189000,90000,28000
21706,0,108000,100000,0,5000
21707,1,231000,165000,33000,33000
21708,2,84000,84000,0,0
21709,5,290000,160000,100000,30000
21710,5,189000,119000,68000,0
21711,4,355000,200000,100000,55000
21712,2,180000,150000,20000,10000
21713,4,255000,167000,88000,0
21714,5,221000,176000,20000,25000
21715,3,220000,220000,0,0
21716,1,200000,200000,0,0
21717,1,130000,123000,6000,1000
21718,4,560000,240000,320000,0
21719,3,325000,160000,165000,0
21720,5,250000,185000,40000,30000
21721,1,75000,75000,0,0
21722,1,120000,106000,2000,12000
21723,2,190000,165000,0,25000
21724,7,53000,36000,12000,5000
21725,1,175000,105000,45000,20000
21726,5,371000,167000,175000,29000
21727,1,31000,26000,0,5000
21728,3,210000,150000,30000,30000
21729,1,132000,120000,0,12000
21730,0,302000,175000,75000,50000
21731,1,162000,119000,0,43000
21732,0,90000,79000,0,10000
21733,8,120000,110000,0,10000
21734,0,46000,25000,15000,5000
21735,6,319000,173000,58000,88000
21736,0,154000,120000,22000,12000
21737,10,320000,252000,0,68000
21738,2,98000,98000,0,0
21739,15,145000,130000,0,15000
21740,3,188000,137000,44000,7000
21741,8,280000,200000,80000,0
21742,2,90000,90000,0,0
21743,1,322000,183000,102000,37000
21744,2,185000,150000,25000,10000
21745,1,250000,180000,0,70000
21746,4,195000,150000,30000,15000
21747,1,380000,190000,190000,0
21748,2,189000,144000,45000,0
21749,4,358000,295000,50000,13000
21750,1,140000,120000,7000,13000
21751,1,310000,160000,150000,0
21752,1,80000,80000,0,0
21753,12,135000,134000,0,0
21754,3,231000,166000,35000,30000
21755,1,410000,215000,165000,35000
21756,7,270000,170000,100000,0
21757,2,234000,174000,17000,45000
21758,1,91000,78000,0,13000
21759,1,334000,185000,94000,55000
21760,0,180000,160000,0,20000
21761,5,186000,146000,26000,14000
21762,0,225000,175000,40000,10000
21763,3,375000,220000,100000,55000
21764,3,155000,150000,5000,0
21765,2,270000,175000,80000,15000
21766,0,175000,140000,18000,17000
21767,0,190000,146000,44000,0
21768,15,190000,170000,0,20000
21769,3,260000,150000,110000,0
21770,1,165000,155000,0,10000
21771,0,174000,140000,20000,14000
21772,0,221000,160000,45000,16000
21773,0,211000,155000,40000,15000
21774,6,240000,190000,15000,35000
21775,3,242000,150000,70000,22000
21776,3,142000,115000,18000,6000
21777,1,190000,144000,25000,21000
21778,1,289000,209000,50000,30000
21779,10,307000,57000,20000,230000
21780,0,128000,90000,23000,15000
21781,0,157000,118000,28000,12000
21782,2,120000,113000,0,7000
21783,0,70000,70000,0,0
21784,6,315000,220000,95000,0
21785,0,230000,170000,60000,0
21786,1,328000,200000,128000,0
21787,0,148000,112000,20000,15000
21788,5,135000,125000,4000,6000
21789,3,250000,165000,55000,30000
21790,2,315000,185000,100000,30000
21791,1,658000,250000,368000,40000
21792,10,180000,160000,0,20000
21793,2,245000,128000,100000,17000
21794,7,360000,160000,200000,0
21795,4,253000,151000,102000,0
21796,20,170000,165000,5000,0
21797,3,165000,121000,44000,0
21798,0,144000,112000,20000,12000
21799,2,182000,117000,65000,0
21800,15,330000,185000,110000,33000
21801,1,110000,100000,0,10000
21802,1,230000,142000,70000,20000
21803,2,85000,77000,0,8000
21804,2,185000,173000,0,12000
21805,0,90000,90000,0,0
21806,0,120000,95000,10000,15000
21807,9,75000,72000,0,3000
21808,1,56000,48000,1000,8000
21809,1,198000,140000,21000,37000
21810,0,300000,160000,140000,0
21811,4,66000,42000,24000,0
21812,2,80000,73000,0,7000
21813,1,80000,80000,0,0
21814,2,80000,74000,1000,5000
21815,4,136000,120000,4000,12000
21816,2,225000,154000,64000,7000
21817,1,42000,30000,12000,0
21818,1,85000,85000,0,0
21819,0,80000,62000,15000,0
21820,5,104000,84000,20000,0
21821,5,180000,160000,10000,10000
21822,0,192000,88000,95000,9000
21823,1,42000,42000,0,1000
21824,5,51000,41000,0,10000
21825,9,140000,115000,10000,15000
21826,3,352000,195000,130000,28000
21827,1,110000,100000,0,10000
21828,1,150000,110000,30000,10000
21829,1,105000,85000,10000,10000
21830,0,13000,13000,0,0
21831,1,114000,103000,1000,10000
21832,1,235000,150000,25000,60000
21833,1,243000,157000,44000,42000
21834,0,600000,220000,300000,75000
21835,6,72000,43000,29000,0
21836,1,110000,104000,3000,3000
21837,4,137000,125000,1000,12000
21838,1,125000,115000,0,10000
21839,4,600000,600000,3000,0
21840,2,125000,115000,10000,0
21841,3,150000,138000,0,12000
21842,0,165000,110000,43000,13000
21843,1,300000,170000,90000,35000
21844,6,242000,150000,91000,0
21845,0,150000,110000,34000,6000
21846,1,170000,120000,30000,20000
21847,0,77000,67000,10000,0
21848,0,526000,230000,250000,46000
21849,3,150000,150000,0,0
21850,0,83000,65000,2000,16000
21851,1,160000,130000,15000,15000
21852,2,153000,145000,0,8000
21853,1,284000,164000,100000,20000
21854,14,172000,162000,0,10000
21855,2,200000,145000,22000,33000
21856,0,325000,175000,150000,0
21857,2,130000,115000,12000,3000
21858,8,160000,125000,28000,8000
21859,0,95000,65000,30000,0
21860,1,153000,108000,35000,10000
21861,2,191000,135000,40000,16000
21862,0,170000,135000,35000,0
21863,2,225000,141000,63000,23000
21864,4,266000,160000,106000,0
21865,1,302000,185000,90000,27000
21866,9,130000,130000,0,2000
21867,4,105000,105000,0,0
21868,3,96000,74000,22000,2000
21869,0,195000,140000,55000,0
21870,0,170000,100000,60000,10000
21871,12,200000,150000,45000,5000
21872,2,250000,150000,30000,70000
21873,1,64000,44000,12000,6000
21874,2,180000,140000,25000,17000
21875,1,160000,135000,0,25000
21876,1,11000,11000,0,0
21877,0,176000,126000,30000,18000
21878,0,73000,51000,14000,8000
21879,6,286000,232000,0,54000
21880,2,950000,280000,600000,70000
21881,0,276000,160000,100000,16000
21882,0,222000,150000,65000,7000
21883,6,130000,130000,0,1000
21884,0,200000,126000,55000,19000
21885,2,343000,164000,155000,24000
21886,1,190000,145000,30000,15000
21887,0,328000,180000,130000,18000
21888,2,350000,235000,115000,0
21889,4,143000,130000,0,13000
21890,1,318000,100000,200000,18000
21891,4,120000,120000,0,5000
21892,2,200000,125000,75000,0
21893,0,253000,153000,100000,0
21894,3,216000,156000,60000,0
21895,0,200000,180000,0,20000
21896,3,407000,160000,247000,0
21897,0,177000,130000,30000,17000
21898,2,280000,182000,18000,80000
21899,1,225000,162000,47000,16000
21900,3,242000,180000,35000,27000
21901,1,120000,115000,0,5000
21902,2,196000,140000,56000,0
21903,2,182000,143000,18000,21000
21904,2,293000,173000,50000,70000
21905,5,114000,91000,11000,12000
21906,7,205000,170000,20000,15000
21907,0,300000,220000,40000,40000
21908,4,263000,185000,78000,0
21909,7,150000,110000,40000,0
21910,2,62000,60000,0,2000
21911,2,42000,42000,0,0
21912,0,703000,268000,368000,67000
21913,1,230000,154000,66000,10000
21914,1,293000,174000,104000,15000
21915,2,260000,158000,84000,18000
21916,1,268000,175000,75000,18000
21917,0,42000,28000,0,14000
21918,0,17000,17000,0,0
21919,5,173000,153000,0,20000
21920,1,66000,40000,18000,8000
21921,1,93000,86000,0,7000
21922,1,170000,142000,12000,14000
21923,0,136000,113000,11000,12000
21924,1,146000,123000,11000,12000
21925,0,235000,150000,60000,25000
21926,2,125000,125000,0,0
21927,2,230000,150000,0,80000
21928,1,155000,109000,14000,35000
21929,0,484000,220000,220000,44000
21930,0,180000,135000,40000,0
21931,0,279000,167000,95000,17000
21932,3,184000,127000,57000,0
21933,0,300000,160000,100000,40000
21934,8,185000,155000,0,30000
21935,1,185000,155000,15000,15000
21936,2,320000,260000,0,60000
21937,1,59000,42000,12000,5000
21938,0,120000,106000,8000,4000
21939,0,270000,160000,70000,40000
21940,0,228000,170000,30000,28000
21941,5,360000,160000,200000,0
21942,4,90000,75000,11000,4000
21943,1,191000,131000,45000,15000
21944,19,110000,90000,0,20000
21945,2,40000,40000,0,0
21946,3,174000,137000,10000,27000
21947,0,190000,160000,20000,10000
21948,4,275000,140000,100000,35000
21949,4,241000,151000,90000,0
